word,phonetic,translation,example,example_translation,level,difficulty,topic,subtopic,exam_tags,part_of_speech
repayment,/repayment/,償還；還款,The company is offering a flexible repayment plan to help customers manage their debt.,公司提供彈性的還款計畫，以幫助客戶管理他們的債務。,toeic_gold,5,Finance,Accounting,"TOEIC,Reading,Part5,Part7",n.
allege,/allege/,（未經證實地）聲稱；指控；斷言,The company is alleged to have violated environmental regulations.,該公司被指控違反了環境法規。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
alleged,/alleged/,據稱的；被指控的（通常指尚未被證實的說法）,The company is facing an alleged breach of contract.,該公司正面臨據稱違反合約的情況。,toeic_gold,5,Legal,Contracts,"TOEIC,Reading,Part5,Part7",adj.
assault,/assault/,攻擊；襲擊；毆打；（法律上的）攻擊罪,He was charged with assault after the bar fight.,他在酒吧鬥毆後被控攻擊罪。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
asylum,/asylum/,庇護; 政治庇護; 避難所,Many refugees sought political asylum in neighboring countries.,許多難民在鄰國尋求政治庇護。,toeic_gold,5,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
barring,/barring/,除非…情況下；在…前提下,"Barring any unforeseen circumstances, the project should be completed by the end of the month.",除非出現任何不可預見的情況，否則專案應在本月底前完成。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
bribes,/bribes/,行賄；賄賂（通常指給予金錢或禮物以影響決策）,The company has a strict policy against offering or accepting bribes.,公司嚴禁提供或接受行賄。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
by-law,/by-law/,附則；規章；地方法規；（公司、社團等的）章程,The company's by-laws outline the rules for shareholder meetings.,公司的章程規定了股東大會的規則。,toeic_gold,5,CorporateGovernance,BoardOfDirectors,"TOEIC,Reading,Part5,Part7",n.
censor,/censor/,審查；檢查；審查員；檢查員,The government decided to censor the news report to prevent public panic.,政府決定審查該新聞報導以防止民眾恐慌。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
convict,/convict/,動詞：判有罪；名詞：罪犯、囚犯,The jury took only an hour to convict him of the crime.,陪審團只花了一小時就判定他有罪。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
corrupt,/corrupt/,腐敗的；貪污的；墮落的 (adj.)；使腐敗；使墮落；破壞 (v.),The company was investigated for corrupt business practices.,該公司因涉嫌腐敗的商業行為而受到調查。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",adj.
decree,/decree/,法令；判決；命令 (n.)；頒布法令；下令 (v.),The court issued a decree prohibiting the company from selling the product.,法院頒布了一項法令，禁止該公司銷售該產品。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
denning,/denning/,（法律）巢穴，避難所；（比喻）隱蔽的場所,The company is seeking legal counsel to ensure its operations are within the denning of current regulations.,公司正在尋求法律諮詢，以確保其運營符合現行法規的規範範圍。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
federal,/federal/,聯邦的；屬於聯邦政府的；全國性的,The company is complying with all federal regulations regarding data privacy.,公司正在遵守所有關於數據隱私的聯邦法規。,toeic_gold,5,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",adj.
forgery,/forgery/,偽造品；偽造行為，尤其指文件、簽名或貨幣的偽造。,The company immediately launched an investigation after discovering a forgery of a purchase order.,公司在發現購買訂單被偽造後，立即啟動調查。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
hereby,/hereby/,特此；茲。用於正式文件或聲明中，表示「透過此方式」、「依此」或「在此文件中」。,We hereby confirm your booking for the conference.,我們特此確認您參加會議的預訂。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
impound,/impound/,（通常指政府部門）扣押、查封（財物或車輛），以待處理或解決法律問題。,The city impounded the vehicle due to unpaid parking tickets.,由於未繳清停車費，市政府扣押了該車輛。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
kidnap,/kidnap/,綁架；劫持,The terrorists attempted to kidnap the ambassador.,恐怖分子試圖綁架大使。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
menace,/menace/,威脅；潛在的危險或傷害,The company is taking steps to eliminate any potential menace to its employees' safety.,公司正採取措施消除對員工安全構成的任何潛在威脅。,toeic_gold,5,HumanResources,Compensation,"TOEIC,Reading,Part5,Part7",n.
miranda,/miranda/,米蘭達法則，指美國司法部於 2000 年制定的一項政策，規範政府部門如何處理與調查相關的電子郵件和數位文件。,The legal team is reviewing the company's data retention policies to ensure compliance with the Miranda rule.,法律團隊正在審查公司的數據保留政策，以確保符合米蘭達法則。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
murder,/murder/,謀殺；兇殺案（名詞）；謀殺；殺害（動詞）,The police are investigating a brutal murder that occurred last night.,警方正在調查昨晚發生的一起殘酷謀殺案。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
outlaw,/outlaw/,（法律上）被禁止的；（非法）的；（通常指）被法律宣告為不合法的人或行為。,The company ceased all operations in the region after the government outlawed their product.,在政府禁止該產品後，公司停止了該地區的所有營運。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",adj.
ratify,/ratify/,正式批准；確認（協議、條款等）,The board of directors will ratify the merger agreement next week.,董事會將會在下週正式批准這項合併協議。,toeic_gold,5,CorporateGovernance,BoardOfDirectors,"TOEIC,Reading,Part5,Part7",v.
smuggle,/smuggle/,走私；偷運,They were arrested for trying to smuggle drugs across the border.,他們因試圖將毒品走私過境而被捕。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",v.
testify,/testify/,作證；證明；證詞,The witness was called to testify about the events leading up to the contract dispute.,證人被傳喚來作證關於合約爭議發生的事件。,toeic_gold,5,Legal,Contracts,"TOEIC,Reading,Part5,Part7",v.
torture,/torture/,名詞: 酷刑; 折磨; 拷問。動詞: 施加酷刑; 折磨; 嚴刑拷打。,The human rights organization documented several cases of torture against political prisoners.,該人權組織記錄了數起針對政治犯施加酷刑的案件。,toeic_gold,5,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
treaty,/treaty/,條約，協定（尤指兩國或多國之間簽訂並經各自政府正式批准的協議）,The two countries signed a peace treaty after years of conflict.,兩國在多年衝突後簽署了一項和平條約。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
uphold,/uphold/,維護；堅持；遵守（原則、法律、協議等）,The company is committed to upholding the highest ethical standards in all its operations.,公司致力於在其所有營運中堅持最高的道德標準。,toeic_gold,5,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",v.
warrant,/warrant/,授權；保證；（法律）搜查令,The company needs a warrant to search the suspect's office.,公司需要搜查令才能搜查嫌疑人的辦公室。,toeic_gold,5,Legal,Compliance,"TOEIC,Reading,Part5,Part7",n.
weapon,/weapon/,武器；工具（通常指用於攻擊或防禦的物品）,The company implemented strict security measures to prevent unauthorized weapons from entering the premises.,公司實施了嚴格的安全措施，以防止未經授權的武器進入辦公場所。,toeic_gold,5,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
commissioning,/commissioning/,（正式地）委託、授權；（工程項目）啟用、投產,The company is commissioning a new warehouse to handle the increased volume of orders.,公司正在啟用一個新的倉庫以處理增加的訂單數量。,toeic_gold,5,Logistics,Transit,"TOEIC,Reading,Part5,Part7",v.
commodities,/commodities/,商品；（可交易的）農產品、礦產或其他原材料。,The company's profits were significantly impacted by the fluctuating prices of agricultural commodities.,農業商品價格的波動對公司的利潤產生了顯著影響。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
custom-built,/custom-built/,客製化訂做的；根據特定需求設計或製造的,The company decided to order custom-built shelving units to maximize storage space in the warehouse.,公司決定訂購客製化訂做的置物架，以最大限度地利用倉庫的儲存空間。,toeic_gold,5,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",adj.
globalexpress,/globalexpress/,全球快遞，指提供國際貨運服務的公司或系統。,Our company relies on Globalexpress for timely delivery of critical components.,我們公司依靠全球快遞來準時交付關鍵組件。,toeic_gold,5,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",n.
milliliters,/milliliters/,毫升，容量單位，常用於液體測量，尤其在食品、飲料、醫藥等行業。,The supplier confirmed that each bottle contains 500 milliliters of olive oil.,供應商確認每個瓶子裝有 500 毫升的橄欖油。,toeic_gold,5,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
perishable,/perishable/,易腐爛的；容易變質的（通常指食品或貨物，需要特殊的儲存或運輸條件以保持新鮮度）,The company needs to invest in refrigerated trucks to transport perishable goods efficiently.,公司需要投資冷藏車，以有效運輸易腐爛的貨物。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",adj.
renegotiated,/renegotiated/,重新協商；再度談判（合約、條款等）,"Due to the fluctuating market prices, we had to renegotiate the contract with our supplier.",由於市場價格波動，我們不得不與供應商重新協商合約。,toeic_gold,5,Legal,Contracts,"TOEIC,Reading,Part5,Part7",v.
sediment,/sediment/,沉積物；（通常指河流、湖泊或海洋中）沉積的物質,"The geological survey revealed a thick layer of sediment along the riverbed, indicating past flooding events.",地質調查顯示河床上有厚厚的沉積物層，表明過去曾發生過洪水。,toeic_gold,5,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",n.
stockpiling,/stockpiling/,大量積存；囤積（通常指為了應對未來需求或價格波動）,The company is stockpiling raw materials in anticipation of a supply chain disruption.,由於預期供應鏈中斷，該公司正在大量積存原材料。,toeic_gold,5,Logistics,Transit,"TOEIC,Reading,Part5,Part7",v.
subcontract,/subcontract/,將部分工作或任務外包給其他公司或個人。,"To meet the project deadline, we decided to subcontract the manufacturing process to a specialized firm.",為了趕上專案期限，我們決定將製造流程外包給一家專業公司。,toeic_gold,5,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",v.
amortize,/amortize/,分期償還；攤銷（債務或資產）,The company decided to amortize the cost of the new machinery over ten years.,公司決定將新機器的成本分十年攤銷。,toeic_gold,5,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",v.
annualize,/annualize/,將（數據或比率）按年計算；年率化,The company decided to annualize the quarterly sales figures to project the full year's revenue.,該公司決定將季度銷售數據年率化，以預測全年的收入。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",v.
arbitrage,/arbitrage/,套利；套匯 (利用不同市場的價格差異進行買賣以賺取利潤),The trader made a quick profit through currency arbitrage.,這位交易員透過貨幣套利迅速獲利。,toeic_gold,5,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
auditing,/auditing/,審計,The company's new auditing initiative exceeded expectations in the first quarter.,公司的新auditing計畫在第一季度超出了預期。,toeic_gold,5,Finance,Accounting,"TOEIC,Reading,Part5,Part7",adj.
